yield,dose N,dose P,dose K,pH,prec 1,prec 2,prec 3,prec 4,prec 5,temp 1,temp 2,temp 3,temp 4,temp 5,soil P,soil K,soil Ca,soil Mg
3331,90,39.301310043668124,25,4.2,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.1300000000000009e-4,1.0300000000000006e-4,6.15e-4,4.100000000000004e-5
1962,30,0,25,4.53,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.1000000000000021e-4,1.1800000000000018e-4,3.890000000000003e-4,3.5000000000000065e-5
1844,30,26.200873362445414,25,4.61,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,9.200000000000007e-5,3.9e-5,1.3099999999999988e-4,1.3000000000000006e-5
3813,60,26.200873362445414,25,4.66,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.16e-4,7.000000000000001e-5,1.4699999999999983e-4,1.2999999999999996e-5
4250,60,39.301310043668124,25,4.63,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,2.6700000000000026e-4,8.900000000000008e-5,2.86e-4,1.600000000000001e-5
3697,30,26.200873362445414,25,4.84,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.8900000000000053e-4,7.000000000000021e-5,5.150000000000014e-4,3.3000000000000104e-5
4475,0,13.100436681222707,25,4.57,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.7000000000000012e-4,1.1900000000000006e-4,5.409999999999998e-4,3.800000000000002e-5
3153,30,0,25,4.33,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,7.500000000000003e-5,1.7200000000000017e-4,5.330000000000004e-4,4.3000000000000076e-5
1616,0,0,25,4.6,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,9.30000000000001e-5,8.80000000000001e-5,3.4100000000000027e-4,3.100000000000003e-5
2659,30,39.301310043668124,25,4.48,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,3.150000000000003e-4,9.300000000000007e-5,0.001102,3.600000000000004e-5
4422,90,39.301310043668124,25,4.44,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,2.9499999999999996e-4,9.299999999999994e-5,5.059999999999996e-4,2.1999999999999986e-5
4166,60,39.301310043668124,25,4.6,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,2.459999999999997e-4,9.099999999999987e-5,2.5499999999999953e-4,1.599999999999998e-5
2356,0,26.200873362445414,25,4.56,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,2.0899999999999993e-4,1.4699999999999991e-4,5.700000000000001e-4,4.699999999999998e-5
3406,90,26.200873362445414,25,4.52,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.9500000000000005e-4,8.900000000000001e-5,2.329999999999999e-4,1.800000000000001e-5
3222,60,0,25,4.46,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,6.499999999999998e-5,1.2500000000000006e-4,4.6100000000000004e-4,4.000000000000002e-5
2831,30,13.100436681222707,25,4.58,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.1400000000000005e-4,1.2900000000000005e-4,4.810000000000001e-4,4.5000000000000016e-5
4119,60,26.200873362445414,25,4.69,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.4300000000000014e-4,8.900000000000009e-5,1.5500000000000016e-4,1.3000000000000018e-5
4441,90,13.100436681222707,25,4.47,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.2500000000000014e-4,7.600000000000004e-5,2.590000000000001e-4,1.8000000000000014e-5
4703,60,13.100436681222707,25,4.53,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.2500000000000014e-4,7.600000000000007e-5,4.24e-4,2.8000000000000023e-5
1494,90,0,25,4.85,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.0800000000000019e-4,1.0000000000000021e-4,3.3700000000000044e-4,3.0000000000000065e-5
4266,60,13.100436681222707,25,4.78,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.3000000000000018e-4,9.200000000000014e-5,3.430000000000003e-4,2.5000000000000045e-5
1797,30,0,25,4.98,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,7.700000000000014e-5,6.900000000000012e-5,1.420000000000002e-4,1.5000000000000026e-5
2328,0,39.301310043668124,25,4.69,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.119999999999998e-4,8.099999999999992e-5,3.279999999999996e-4,2.5999999999999978e-5
2547,90,39.301310043668124,25,4.43,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.1900000000000033e-4,7.100000000000018e-5,5.220000000000014e-4,3.0000000000000096e-5
2328,30,13.100436681222707,25,4.77,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.1000000000000021e-4,6.600000000000007e-5,1.150000000000001e-4,9.000000000000017e-6
4478,30,26.200873362445414,25,4.49,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,2.2100000000000022e-4,9.300000000000016e-5,6.440000000000011e-4,4.000000000000005e-5
3956,30,39.301310043668124,25,4.98,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.8800000000000007e-4,7.400000000000001e-5,2.2500000000000002e-4,2.4999999999999994e-5
2966,60,39.301310043668124,25,4.5,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.7199999999999998e-4,7.600000000000002e-5,2.409999999999999e-4,2E-05
1381,0,0,25,4.55,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,7.099999999999988e-5,1.559999999999998e-4,3.8099999999999945e-4,4.299999999999994e-5
3347,60,0,25,4.54,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,7.800000000000007e-5,6.900000000000009e-5,1.3900000000000015e-4,1.2000000000000012e-5
2206,60,26.200873362445414,25,4.05,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.1500000000000007e-4,2.950000000000004e-4,0.0018670000000000015,1.510000000000002e-4
4450,90,26.200873362445414,25,4.5,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.6700000000000035e-4,5.0000000000000063e-05,1.5600000000000024e-4,1.3000000000000023e-5
1947,0,13.100436681222707,25,4.83,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.560000000000002e-4,9.800000000000016e-5,1.4000000000000004e-4,1.5000000000000027e-5
4984,90,13.100436681222707,25,4.55,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.1400000000000013e-4,7.90000000000001e-5,2.1200000000000008e-4,1.400000000000001e-5
3503,30,26.200873362445414,25,4.58,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.6900000000000018e-4,9.100000000000006e-5,3.3900000000000016e-4,3.1000000000000035e-5
1978,60,13.100436681222707,25,4.63,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.9100000000000003e-4,8.999999999999998e-5,3.3099999999999986e-4,2.5999999999999995e-5
4591,30,13.100436681222707,25,4.68,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,2.1300000000000033e-4,6.400000000000005e-5,2.450000000000003e-4,2.200000000000004e-5
3069,0,26.200873362445414,25,4.73,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.6899999999999996e-4,7.099999999999996e-5,1.6499999999999986e-4,1.7000000000000007e-5
3341,90,39.301310043668124,25,4.35,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,8.900000000000016e-5,5.800000000000009e-5,2.310000000000003e-4,1.6000000000000033e-5
1475,60,0,25,4.59,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.09e-4,5.8e-5,1.9599999999999994e-4,1.7000000000000013e-5
2181,30,0,25,4.22,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,8.000000000000002e-5,1.690000000000002e-4,7.540000000000011e-4,6.100000000000011e-5
3681,30,39.301310043668124,25,4.91,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.0200000000000022e-4,6.500000000000013e-5,2.110000000000005e-4,2.0000000000000052e-5
2066,60,26.200873362445414,25,4.5,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.1800000000000028e-4,9.200000000000016e-5,5.170000000000011e-4,3.9000000000000074e-5
1459,0,0,25,4.78,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,1.1299999999999997e-4,7.799999999999994e-5,1.649999999999998e-4,2.099999999999999e-5
1994,90,13.100436681222707,25,4.85,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,9.600000000000008e-5,7.700000000000008e-5,1.4600000000000005e-4,1.6000000000000013e-5
4003,90,26.200873362445414,25,4.21,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,5.000000000000003e-5,8.70000000000001e-5,6.070000000000008e-4,5.3000000000000096e-5
3966,60,39.301310043668124,25,4.92,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,9.100000000000015e-5,3.6000000000000055e-5,5.600000000000008e-5,6.000000000000012e-6
4775,90,0,25,4.43,198.01666666666665,278.18333333333334,145.78333333333333,451.6,138.2,1.978795518207283,11.054824561403509,16.626470588235293,17.066574397824397,15.718635265700483,8.200000000000012e-5,7.100000000000009e-5,4.030000000000002e-4,2.3000000000000027e-5
10785,90,39.301310043668124,25,4.4,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.049999999999999e-4,2.099999999999998e-4,0.0016819999999999993,1.0599999999999996e-4
7394,60,0,25,4.68,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,7.700000000000008e-5,1.920000000000002e-4,0.0010630000000000012,9.900000000000013e-5
7652,0,26.200873362445414,25,4.69,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.29e-4,1.6700000000000024e-4,0.0011680000000000013,1.0000000000000015e-4
8430,30,0,25,4.64,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.1400000000000007e-4,1.5700000000000008e-4,0.001181000000000001,1.0400000000000007e-4
6771,0,39.301310043668124,25,4.71,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.9699999999999996e-4,2.0599999999999988e-4,0.001690999999999999,1.29e-4
7713,30,26.200873362445414,25,4.63,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,2.0799999999999972e-4,2.2299999999999992e-4,0.002375999999999999,1.8899999999999996e-4
9218,60,39.301310043668124,25,4.39,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.1599999999999981e-4,2.1600000000000002e-4,0.0029389999999999998,2.110000000000001e-4
3765,0,0,25,4.6,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,7.70000000000001e-5,1.8500000000000021e-4,0.0016970000000000032,1.6000000000000026e-4
5649,90,0,25,4.34,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,9.200000000000005e-5,1.890000000000002e-4,0.0017190000000000007,1.320000000000001e-4
13024,90,13.100436681222707,25,4.64,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.2500000000000003e-4,1.640000000000001e-4,8.690000000000002e-4,9.800000000000008e-5
7321,60,13.100436681222707,25,4.63,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,7.500000000000009e-5,7.600000000000013e-5,3.530000000000004e-4,3.3000000000000064e-5
5469,0,13.100436681222707,25,5.04,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,8.2e-5,9.099999999999998e-5,3.999999999999999e-4,3.500000000000002e-5
9026,30,39.301310043668124,25,4.87,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,3.650000000000001e-4,1.34e-4,0.0010420000000000004,9.100000000000003e-5
5829,60,26.200873362445414,25,4.6,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.5200000000000006e-4,1.1300000000000009e-4,7.050000000000004e-4,5.600000000000005e-5
3836,90,26.200873362445414,25,4.77,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.7900000000000029e-4,5.700000000000008e-5,3.4300000000000015e-4,2.5000000000000028e-5
3116,30,13.100436681222707,25,4.84,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.370000000000002e-4,9.300000000000016e-5,5.540000000000008e-4,5.0000000000000084e-5
9343,30,39.301310043668124,25,4.46,286.95,333.9,157.95,514.45,158.7,0.9661484593837535,10.324561403508772,15.790196078431372,17.051574397824396,15.614589371980676,1.4100000000000004e-4,1.5600000000000005e-4,5.850000000000002e-4,6.1000000000000046e-5
